Seed_ID,Raw_Row_ID,Claim_ID,Column_Name,Issue_Type,Severity,Original_Value,Corrected_Value,Resolution
SEED-01981,36560,CLM036560,Claim_Type,Invalid Claim Type,High,Impact Event,Hail,Restored from the valid Claim_Type_Key mapping
SEED-01982,18079,CLM018079,Claim_Type,Invalid Claim Type,High,Impact Event,Hail,Restored from the valid Claim_Type_Key mapping
SEED-01983,45521,CLM045521,Claim_Type,Invalid Claim Type,High,Impact Event,Theft,Restored from the valid Claim_Type_Key mapping
SEED-01984,53921,CLM053921,Claim_Type,Invalid Claim Type,High,Impact Event,Glass,Restored from the valid Claim_Type_Key mapping
SEED-01985,56869,CLM056869,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01986,71156,CLM071156,Claim_Type,Invalid Claim Type,High,Impact Event,Theft,Restored from the valid Claim_Type_Key mapping
SEED-01987,39183,CLM039183,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01988,64622,CLM064622,Claim_Type,Invalid Claim Type,High,Impact Event,Hail,Restored from the valid Claim_Type_Key mapping
SEED-01989,42930,CLM042930,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01990,24445,CLM024445,Claim_Type,Invalid Claim Type,High,Impact Event,Glass,Restored from the valid Claim_Type_Key mapping
SEED-01991,51545,CLM051545,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01992,57656,CLM057656,Claim_Type,Invalid Claim Type,High,Impact Event,Hail,Restored from the valid Claim_Type_Key mapping
SEED-01993,48324,CLM048324,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01994,15436,CLM015436,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01995,65274,CLM065274,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01996,21137,CLM021137,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01997,19762,CLM019762,Claim_Type,Invalid Claim Type,High,Impact Event,Collision,Restored from the valid Claim_Type_Key mapping
SEED-01998,25570,CLM025570,Claim_Type,Invalid Claim Type,High,Impact Event,Weather,Restored from the valid Claim_Type_Key mapping
SEED-01999,20014,CLM020014,Claim_Type,Invalid Claim Type,High,Impact Event,Fire,Restored from the valid Claim_Type_Key mapping
SEED-02000,9232,CLM009232,Claim_Type,Invalid Claim Type,High,Impact Event,Glass,Restored from the valid Claim_Type_Key mapping
SEED-02001,75001,CLM031891,Claim_ID,Duplicate Row,High,CLM031891,<row removed>,Removed the later duplicate raw row
SEED-02002,75002,CLM050296,Claim_ID,Duplicate Row,High,CLM050296,<row removed>,Removed the later duplicate raw row
SEED-02003,75003,CLM043487,Claim_ID,Duplicate Row,High,CLM043487,<row removed>,Removed the later duplicate raw row
SEED-02004,75004,CLM071931,Claim_ID,Duplicate Row,High,CLM071931,<row removed>,Removed the later duplicate raw row
SEED-02005,75005,CLM043668,Claim_ID,Duplicate Row,High,CLM043668,<row removed>,Removed the later duplicate raw row
SEED-02006,75006,CLM027379,Claim_ID,Duplicate Row,High,CLM027379,<row removed>,Removed the later duplicate raw row
SEED-02007,75007,CLM058116,Claim_ID,Duplicate Row,High,CLM058116,<row removed>,Removed the later duplicate raw row
SEED-02008,75008,CLM048340,Claim_ID,Duplicate Row,High,CLM048340,<row removed>,Removed the later duplicate raw row
SEED-02009,75009,CLM027367,Claim_ID,Duplicate Row,High,CLM027367,<row removed>,Removed the later duplicate raw row
SEED-02010,75010,CLM036676,Claim_ID,Duplicate Row,High,CLM036676,<row removed>,Removed the later duplicate raw row
SEED-02011,75011,CLM069074,Claim_ID,Duplicate Row,High,CLM069074,<row removed>,Removed the later duplicate raw row
SEED-02012,75012,CLM009226,Claim_ID,Duplicate Row,High,CLM009226,<row removed>,Removed the later duplicate raw row
SEED-02013,75013,CLM013553,Claim_ID,Duplicate Row,High,CLM013553,<row removed>,Removed the later duplicate raw row
SEED-02014,75014,CLM065970,Claim_ID,Duplicate Row,High,CLM065970,<row removed>,Removed the later duplicate raw row
SEED-02015,75015,CLM035425,Claim_ID,Duplicate Row,High,CLM035425,<row removed>,Removed the later duplicate raw row
SEED-02016,75016,CLM044006,Claim_ID,Duplicate Row,High,CLM044006,<row removed>,Removed the later duplicate raw row
SEED-02017,75017,CLM051318,Claim_ID,Duplicate Row,High,CLM051318,<row removed>,Removed the later duplicate raw row
SEED-02018,75018,CLM012353,Claim_ID,Duplicate Row,High,CLM012353,<row removed>,Removed the later duplicate raw row
SEED-02019,75019,CLM066191,Claim_ID,Duplicate Row,High,CLM066191,<row removed>,Removed the later duplicate raw row
SEED-02020,75020,CLM021733,Claim_ID,Duplicate Row,High,CLM021733,<row removed>,Removed the later duplicate raw row
SEED-02021,75021,CLM037506,Claim_ID,Duplicate Row,High,CLM037506,<row removed>,Removed the later duplicate raw row
SEED-02022,75022,CLM014989,Claim_ID,Duplicate Row,High,CLM014989,<row removed>,Removed the later duplicate raw row
SEED-02023,75023,CLM048571,Claim_ID,Duplicate Row,High,CLM048571,<row removed>,Removed the later duplicate raw row
SEED-02024,75024,CLM052845,Claim_ID,Duplicate Row,High,CLM052845,<row removed>,Removed the later duplicate raw row
SEED-02025,75025,CLM019775,Claim_ID,Duplicate Row,High,CLM019775,<row removed>,Removed the later duplicate raw row
SEED-02026,75026,CLM012894,Claim_ID,Duplicate Row,High,CLM012894,<row removed>,Removed the later duplicate raw row
SEED-02027,75027,CLM062347,Claim_ID,Duplicate Row,High,CLM062347,<row removed>,Removed the later duplicate raw row
SEED-02028,75028,CLM020568,Claim_ID,Duplicate Row,High,CLM020568,<row removed>,Removed the later duplicate raw row
SEED-02029,75029,CLM000335,Claim_ID,Duplicate Row,High,CLM000335,<row removed>,Removed the later duplicate raw row
SEED-02030,75030,CLM051052,Claim_ID,Duplicate Row,High,CLM051052,<row removed>,Removed the later duplicate raw row
SEED-02031,75031,CLM064170,Claim_ID,Duplicate Row,High,CLM064170,<row removed>,Removed the later duplicate raw row
SEED-02032,75032,CLM029176,Claim_ID,Duplicate Row,High,CLM029176,<row removed>,Removed the later duplicate raw row
SEED-02033,75033,CLM059032,Claim_ID,Duplicate Row,High,CLM059032,<row removed>,Removed the later duplicate raw row
SEED-02034,75034,CLM061113,Claim_ID,Duplicate Row,High,CLM061113,<row removed>,Removed the later duplicate raw row
SEED-02035,75035,CLM060087,Claim_ID,Duplicate Row,High,CLM060087,<row removed>,Removed the later duplicate raw row
SEED-02036,75036,CLM040178,Claim_ID,Duplicate Row,High,CLM040178,<row removed>,Removed the later duplicate raw row
SEED-02037,75037,CLM061417,Claim_ID,Duplicate Row,High,CLM061417,<row removed>,Removed the later duplicate raw row
SEED-02038,75038,CLM050950,Claim_ID,Duplicate Row,High,CLM050950,<row removed>,Removed the later duplicate raw row
SEED-02039,75039,CLM060863,Claim_ID,Duplicate Row,High,CLM060863,<row removed>,Removed the later duplicate raw row
SEED-02040,75040,CLM050095,Claim_ID,Duplicate Row,High,CLM050095,<row removed>,Removed the later duplicate raw row
SEED-02041,75041,CLM050107,Claim_ID,Duplicate Row,High,CLM050107,<row removed>,Removed the later duplicate raw row
SEED-02042,75042,CLM058269,Claim_ID,Duplicate Row,High,CLM058269,<row removed>,Removed the later duplicate raw row
SEED-02043,75043,CLM035219,Claim_ID,Duplicate Row,High,CLM035219,<row removed>,Removed the later duplicate raw row
SEED-02044,75044,CLM028672,Claim_ID,Duplicate Row,High,CLM028672,<row removed>,Removed the later duplicate raw row
SEED-02045,75045,CLM053133,Claim_ID,Duplicate Row,High,CLM053133,<row removed>,Removed the later duplicate raw row
SEED-02046,75046,CLM017183,Claim_ID,Duplicate Row,High,CLM017183,<row removed>,Removed the later duplicate raw row
SEED-02047,75047,CLM064459,Claim_ID,Duplicate Row,High,CLM064459,<row removed>,Removed the later duplicate raw row
SEED-02048,75048,CLM021435,Claim_ID,Duplicate Row,High,CLM021435,<row removed>,Removed the later duplicate raw row
SEED-02049,75049,CLM035090,Claim_ID,Duplicate Row,High,CLM035090,<row removed>,Removed the later duplicate raw row
SEED-02050,75050,CLM017693,Claim_ID,Duplicate Row,High,CLM017693,<row removed>,Removed the later duplicate raw row
SEED-02051,75051,CLM039163,Claim_ID,Duplicate Row,High,CLM039163,<row removed>,Removed the later duplicate raw row
SEED-02052,75052,CLM048292,Claim_ID,Duplicate Row,High,CLM048292,<row removed>,Removed the later duplicate raw row
SEED-02053,75053,CLM034036,Claim_ID,Duplicate Row,High,CLM034036,<row removed>,Removed the later duplicate raw row
SEED-02054,75054,CLM031444,Claim_ID,Duplicate Row,High,CLM031444,<row removed>,Removed the later duplicate raw row
SEED-02055,75055,CLM058549,Claim_ID,Duplicate Row,High,CLM058549,<row removed>,Removed the later duplicate raw row
SEED-02056,75056,CLM006762,Claim_ID,Duplicate Row,High,CLM006762,<row removed>,Removed the later duplicate raw row
SEED-02057,75057,CLM024236,Claim_ID,Duplicate Row,High,CLM024236,<row removed>,Removed the later duplicate raw row
SEED-02058,75058,CLM029634,Claim_ID,Duplicate Row,High,CLM029634,<row removed>,Removed the later duplicate raw row
SEED-02059,75059,CLM030324,Claim_ID,Duplicate Row,High,CLM030324,<row removed>,Removed the later duplicate raw row
SEED-02060,75060,CLM052643,Claim_ID,Duplicate Row,High,CLM052643,<row removed>,Removed the later duplicate raw row
SEED-02061,75061,CLM035220,Claim_ID,Duplicate Row,High,CLM035220,<row removed>,Removed the later duplicate raw row
SEED-02062,75062,CLM069240,Claim_ID,Duplicate Row,High,CLM069240,<row removed>,Removed the later duplicate raw row
SEED-02063,75063,CLM048628,Claim_ID,Duplicate Row,High,CLM048628,<row removed>,Removed the later duplicate raw row
SEED-02064,75064,CLM045323,Claim_ID,Duplicate Row,High,CLM045323,<row removed>,Removed the later duplicate raw row
SEED-02065,75065,CLM012225,Claim_ID,Duplicate Row,High,CLM012225,<row removed>,Removed the later duplicate raw row
SEED-02066,75066,CLM042354,Claim_ID,Duplicate Row,High,CLM042354,<row removed>,Removed the later duplicate raw row
SEED-02067,75067,CLM008632,Claim_ID,Duplicate Row,High,CLM008632,<row removed>,Removed the later duplicate raw row
SEED-02068,75068,CLM038804,Claim_ID,Duplicate Row,High,CLM038804,<row removed>,Removed the later duplicate raw row
SEED-02069,75069,CLM058113,Claim_ID,Duplicate Row,High,CLM058113,<row removed>,Removed the later duplicate raw row
SEED-02070,75070,CLM011325,Claim_ID,Duplicate Row,High,CLM011325,<row removed>,Removed the later duplicate raw row
SEED-02071,75071,CLM027649,Claim_ID,Duplicate Row,High,CLM027649,<row removed>,Removed the later duplicate raw row
SEED-02072,75072,CLM058592,Claim_ID,Duplicate Row,High,CLM058592,<row removed>,Removed the later duplicate raw row
SEED-02073,75073,CLM005495,Claim_ID,Duplicate Row,High,CLM005495,<row removed>,Removed the later duplicate raw row
SEED-02074,75074,CLM069008,Claim_ID,Duplicate Row,High,CLM069008,<row removed>,Removed the later duplicate raw row
SEED-02075,75075,CLM015239,Claim_ID,Duplicate Row,High,CLM015239,<row removed>,Removed the later duplicate raw row
SEED-02076,75076,CLM015679,Claim_ID,Duplicate Row,High,CLM015679,<row removed>,Removed the later duplicate raw row
SEED-02077,75077,CLM067248,Claim_ID,Duplicate Row,High,CLM067248,<row removed>,Removed the later duplicate raw row
SEED-02078,75078,CLM069233,Claim_ID,Duplicate Row,High,CLM069233,<row removed>,Removed the later duplicate raw row
SEED-02079,75079,CLM046053,Claim_ID,Duplicate Row,High,CLM046053,<row removed>,Removed the later duplicate raw row
SEED-02080,75080,CLM028538,Claim_ID,Duplicate Row,High,CLM028538,<row removed>,Removed the later duplicate raw row
SEED-02081,75081,CLM062036,Claim_ID,Duplicate Row,High,CLM062036,<row removed>,Removed the later duplicate raw row
SEED-02082,75082,CLM012999,Claim_ID,Duplicate Row,High,CLM012999,<row removed>,Removed the later duplicate raw row
SEED-02083,75083,CLM032201,Claim_ID,Duplicate Row,High,CLM032201,<row removed>,Removed the later duplicate raw row
SEED-02084,75084,CLM040359,Claim_ID,Duplicate Row,High,CLM040359,<row removed>,Removed the later duplicate raw row
SEED-02085,75085,CLM013463,Claim_ID,Duplicate Row,High,CLM013463,<row removed>,Removed the later duplicate raw row
SEED-02086,75086,CLM055622,Claim_ID,Duplicate Row,High,CLM055622,<row removed>,Removed the later duplicate raw row
SEED-02087,75087,CLM044985,Claim_ID,Duplicate Row,High,CLM044985,<row removed>,Removed the later duplicate raw row
SEED-02088,75088,CLM018497,Claim_ID,Duplicate Row,High,CLM018497,<row removed>,Removed the later duplicate raw row
SEED-02089,75089,CLM016846,Claim_ID,Duplicate Row,High,CLM016846,<row removed>,Removed the later duplicate raw row
SEED-02090,75090,CLM073788,Claim_ID,Duplicate Row,High,CLM073788,<row removed>,Removed the later duplicate raw row
SEED-02091,75091,CLM057401,Claim_ID,Duplicate Row,High,CLM057401,<row removed>,Removed the later duplicate raw row
SEED-02092,75092,CLM057363,Claim_ID,Duplicate Row,High,CLM057363,<row removed>,Removed the later duplicate raw row
SEED-02093,75093,CLM035797,Claim_ID,Duplicate Row,High,CLM035797,<row removed>,Removed the later duplicate raw row
SEED-02094,75094,CLM000242,Claim_ID,Duplicate Row,High,CLM000242,<row removed>,Removed the later duplicate raw row
SEED-02095,75095,CLM018011,Claim_ID,Duplicate Row,High,CLM018011,<row removed>,Removed the later duplicate raw row
SEED-02096,75096,CLM003171,Claim_ID,Duplicate Row,High,CLM003171,<row removed>,Removed the later duplicate raw row
SEED-02097,75097,CLM057347,Claim_ID,Duplicate Row,High,CLM057347,<row removed>,Removed the later duplicate raw row
SEED-02098,75098,CLM040397,Claim_ID,Duplicate Row,High,CLM040397,<row removed>,Removed the later duplicate raw row
SEED-02099,75099,CLM003315,Claim_ID,Duplicate Row,High,CLM003315,<row removed>,Removed the later duplicate raw row
SEED-02100,75100,CLM065938,Claim_ID,Duplicate Row,High,CLM065938,<row removed>,Removed the later duplicate raw row
SEED-02101,75101,CLM034194,Claim_ID,Duplicate Row,High,CLM034194,<row removed>,Removed the later duplicate raw row
SEED-02102,75102,CLM015128,Claim_ID,Duplicate Row,High,CLM015128,<row removed>,Removed the later duplicate raw row
SEED-02103,75103,CLM029092,Claim_ID,Duplicate Row,High,CLM029092,<row removed>,Removed the later duplicate raw row
SEED-02104,75104,CLM025111,Claim_ID,Duplicate Row,High,CLM025111,<row removed>,Removed the later duplicate raw row
SEED-02105,75105,CLM068616,Claim_ID,Duplicate Row,High,CLM068616,<row removed>,Removed the later duplicate raw row
SEED-02106,75106,CLM000165,Claim_ID,Duplicate Row,High,CLM000165,<row removed>,Removed the later duplicate raw row
SEED-02107,75107,CLM007231,Claim_ID,Duplicate Row,High,CLM007231,<row removed>,Removed the later duplicate raw row
SEED-02108,75108,CLM026727,Claim_ID,Duplicate Row,High,CLM026727,<row removed>,Removed the later duplicate raw row
SEED-02109,75109,CLM014242,Claim_ID,Duplicate Row,High,CLM014242,<row removed>,Removed the later duplicate raw row
SEED-02110,75110,CLM011721,Claim_ID,Duplicate Row,High,CLM011721,<row removed>,Removed the later duplicate raw row
SEED-02111,75111,CLM063911,Claim_ID,Duplicate Row,High,CLM063911,<row removed>,Removed the later duplicate raw row
SEED-02112,75112,CLM013218,Claim_ID,Duplicate Row,High,CLM013218,<row removed>,Removed the later duplicate raw row
SEED-02113,75113,CLM035501,Claim_ID,Duplicate Row,High,CLM035501,<row removed>,Removed the later duplicate raw row
SEED-02114,75114,CLM023012,Claim_ID,Duplicate Row,High,CLM023012,<row removed>,Removed the later duplicate raw row
SEED-02115,75115,CLM005952,Claim_ID,Duplicate Row,High,CLM005952,<row removed>,Removed the later duplicate raw row
SEED-02116,75116,CLM071861,Claim_ID,Duplicate Row,High,CLM071861,<row removed>,Removed the later duplicate raw row
SEED-02117,75117,CLM021498,Claim_ID,Duplicate Row,High,CLM021498,<row removed>,Removed the later duplicate raw row
SEED-02118,75118,CLM061873,Claim_ID,Duplicate Row,High,CLM061873,<row removed>,Removed the later duplicate raw row
SEED-02119,75119,CLM014660,Claim_ID,Duplicate Row,High,CLM014660,<row removed>,Removed the later duplicate raw row
SEED-02120,75120,CLM051188,Claim_ID,Duplicate Row,High,CLM051188,<row removed>,Removed the later duplicate raw row
SEED-02121,75121,CLM023653,Claim_ID,Duplicate Row,High,CLM023653,<row removed>,Removed the later duplicate raw row
SEED-02122,75122,CLM043426,Claim_ID,Duplicate Row,High,CLM043426,<row removed>,Removed the later duplicate raw row
SEED-02123,75123,CLM055025,Claim_ID,Duplicate Row,High,CLM055025,<row removed>,Removed the later duplicate raw row
SEED-02124,75124,CLM043566,Claim_ID,Duplicate Row,High,CLM043566,<row removed>,Removed the later duplicate raw row
SEED-02125,75125,CLM025162,Claim_ID,Duplicate Row,High,CLM025162,<row removed>,Removed the later duplicate raw row
SEED-02126,75126,CLM007648,Claim_ID,Duplicate Row,High,CLM007648,<row removed>,Removed the later duplicate raw row
SEED-02127,75127,CLM019072,Claim_ID,Duplicate Row,High,CLM019072,<row removed>,Removed the later duplicate raw row
